starttime	seconds	ctime	dtime	ttime	wait
Tue Apr 28 21:24:30 2020	1588101870	5	15	19	9
Tue Apr 28 21:24:30 2020	1588101870	5	15	20	12
Tue Apr 28 21:24:30 2020	1588101870	10	10	20	7
Tue Apr 28 21:24:29 2020	1588101869	0	19	20	0
Tue Apr 28 21:24:31 2020	1588101871	3	17	20	8
Tue Apr 28 21:24:30 2020	1588101870	5	15	20	12
Tue Apr 28 21:24:30 2020	1588101870	5	15	20	9
Tue Apr 28 21:24:30 2020	1588101870	5	15	20	9
Tue Apr 28 21:24:30 2020	1588101870	5	15	20	12
Tue Apr 28 21:24:30 2020	1588101870	5	15	20	9
Tue Apr 28 21:24:30 2020	1588101870	5	15	20	12
Tue Apr 28 21:24:30 2020	1588101870	10	10	20	7
Tue Apr 28 21:24:30 2020	1588101870	5	15	20	12
Tue Apr 28 21:24:30 2020	1588101870	5	15	20	9
Tue Apr 28 21:24:30 2020	1588101870	5	15	20	12
Tue Apr 28 21:24:29 2020	1588101869	6	14	20	11
Tue Apr 28 21:24:30 2020	1588101870	10	10	20	7
Tue Apr 28 21:24:30 2020	1588101870	4	17	20	14
Tue Apr 28 21:24:31 2020	1588101871	3	17	20	7
Tue Apr 28 21:24:30 2020	1588101870	5	16	20	9
Tue Apr 28 21:24:30 2020	1588101870	10	11	20	7
Tue Apr 28 21:24:31 2020	1588101871	3	17	20	7
Tue Apr 28 21:24:30 2020	1588101870	13	7	20	6
Tue Apr 28 21:24:30 2020	1588101870	13	7	21	6
Tue Apr 28 21:24:30 2020	1588101870	3	18	21	15
Tue Apr 28 21:24:30 2020	1588101870	3	18	21	12
Tue Apr 28 21:24:30 2020	1588101870	2	18	21	14
Tue Apr 28 21:24:30 2020	1588101870	3	17	21	12
Tue Apr 28 21:24:30 2020	1588101870	3	18	21	12
Tue Apr 28 21:24:29 2020	1588101869	6	15	21	11
Tue Apr 28 21:24:30 2020	1588101870	13	7	21	7
Tue Apr 28 21:24:30 2020	1588101870	3	18	21	12
Tue Apr 28 21:24:30 2020	1588101870	3	18	21	12
Tue Apr 28 21:24:30 2020	1588101870	3	18	21	13
Tue Apr 28 21:24:30 2020	1588101870	3	18	21	15
Tue Apr 28 21:24:30 2020	1588101870	3	18	21	15
Tue Apr 28 21:24:30 2020	1588101870	3	18	21	15
Tue Apr 28 21:24:30 2020	1588101870	3	18	21	12
Tue Apr 28 21:24:30 2020	1588101870	10	11	21	7
Tue Apr 28 21:24:30 2020	1588101870	2	18	21	13
Tue Apr 28 21:24:30 2020	1588101870	2	18	21	13
Tue Apr 28 21:24:31 2020	1588101871	5	15	21	8
Tue Apr 28 21:24:30 2020	1588101870	2	19	21	13
Tue Apr 28 21:24:30 2020	1588101870	2	19	21	13
Tue Apr 28 21:24:31 2020	1588101871	3	17	21	7
Tue Apr 28 21:24:30 2020	1588101870	9	12	21	11
Tue Apr 28 21:24:30 2020	1588101870	9	12	21	11
Tue Apr 28 21:24:30 2020	1588101870	3	18	21	15
Tue Apr 28 21:24:30 2020	1588101870	5	16	21	9
Tue Apr 28 21:24:30 2020	1588101870	3	18	21	15
Tue Apr 28 21:24:30 2020	1588101870	14	7	21	7
Tue Apr 28 21:24:30 2020	1588101870	3	18	21	15
Tue Apr 28 21:24:30 2020	1588101870	4	17	21	16
Tue Apr 28 21:24:29 2020	1588101869	6	15	21	11
Tue Apr 28 21:24:30 2020	1588101870	3	18	21	15
Tue Apr 28 21:24:30 2020	1588101870	10	12	21	7
Tue Apr 28 21:24:30 2020	1588101870	13	8	21	7
Tue Apr 28 21:24:31 2020	1588101871	4	18	21	7
Tue Apr 28 21:24:30 2020	1588101870	2	19	21	13
Tue Apr 28 21:24:30 2020	1588101870	4	17	21	15
Tue Apr 28 21:24:30 2020	1588101870	4	17	21	16
Tue Apr 28 21:24:30 2020	1588101870	3	18	21	15
Tue Apr 28 21:24:30 2020	1588101870	4	17	21	15
Tue Apr 28 21:24:30 2020	1588101870	4	17	21	15
Tue Apr 28 21:24:30 2020	1588101870	11	11	21	10
Tue Apr 28 21:24:30 2020	1588101870	11	11	21	10
Tue Apr 28 21:24:30 2020	1588101870	11	11	22	10
Tue Apr 28 21:24:30 2020	1588101870	13	8	22	7
Tue Apr 28 21:24:31 2020	1588101871	4	18	22	7
Tue Apr 28 21:24:31 2020	1588101871	11	10	22	7
Tue Apr 28 21:24:30 2020	1588101870	5	17	22	9
Tue Apr 28 21:24:29 2020	1588101869	6	16	22	11
Tue Apr 28 21:24:30 2020	1588101870	11	10	22	9
Tue Apr 28 21:24:30 2020	1588101870	11	10	22	9
Tue Apr 28 21:24:30 2020	1588101870	16	6	22	6
Tue Apr 28 21:24:30 2020	1588101870	11	10	22	9
Tue Apr 28 21:24:30 2020	1588101870	12	10	22	9
Tue Apr 28 21:24:30 2020	1588101870	11	11	22	9
Tue Apr 28 21:24:30 2020	1588101870	11	10	22	9
Tue Apr 28 21:24:30 2020	1588101870	13	9	22	7
Tue Apr 28 21:24:30 2020	1588101870	12	10	22	9
Tue Apr 28 21:24:30 2020	1588101870	13	9	22	7
Tue Apr 28 21:24:30 2020	1588101870	5	17	22	9
Tue Apr 28 21:24:30 2020	1588101870	11	11	22	9
Tue Apr 28 21:24:30 2020	1588101870	11	11	22	9
Tue Apr 28 21:24:31 2020	1588101871	4	18	22	6
Tue Apr 28 21:24:30 2020	1588101870	14	8	22	7
Tue Apr 28 21:24:30 2020	1588101870	3	19	22	14
Tue Apr 28 21:24:30 2020	1588101870	13	9	22	7
Tue Apr 28 21:24:30 2020	1588101870	11	11	22	9
Tue Apr 28 21:24:30 2020	1588101870	4	18	22	14
Tue Apr 28 21:24:30 2020	1588101870	11	11	22	9
Tue Apr 28 21:24:30 2020	1588101870	11	11	22	9
Tue Apr 28 21:24:30 2020	1588101870	13	9	22	7
Tue Apr 28 21:24:31 2020	1588101871	11	11	22	7
Tue Apr 28 21:24:29 2020	1588101869	6	16	22	11
Tue Apr 28 21:24:30 2020	1588101870	11	11	22	9
Tue Apr 28 21:24:30 2020	1588101870	11	11	22	9
Tue Apr 28 21:24:30 2020	1588101870	13	9	22	7
Tue Apr 28 21:24:30 2020	1588101870	11	11	22	9
Tue Apr 28 21:24:30 2020	1588101870	11	11	22	9
Tue Apr 28 21:24:31 2020	1588101871	6	17	22	8
Tue Apr 28 21:24:30 2020	1588101870	10	12	22	9
Tue Apr 28 21:24:30 2020	1588101870	3	19	22	14
Tue Apr 28 21:24:30 2020	1588101870	10	12	22	9
Tue Apr 28 21:24:30 2020	1588101870	16	7	22	6
Tue Apr 28 21:24:30 2020	1588101870	13	10	22	7
Tue Apr 28 21:24:30 2020	1588101870	11	12	22	9
Tue Apr 28 21:24:30 2020	1588101870	3	19	22	14
Tue Apr 28 21:24:30 2020	1588101870	11	12	22	9
Tue Apr 28 21:24:31 2020	1588101871	11	11	22	7
Tue Apr 28 21:24:30 2020	1588101870	11	12	22	9
Tue Apr 28 21:24:30 2020	1588101870	11	12	22	9
Tue Apr 28 21:24:30 2020	1588101870	3	19	22	14
Tue Apr 28 21:24:30 2020	1588101870	16	7	22	7
Tue Apr 28 21:24:30 2020	1588101870	11	12	22	9
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	10
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	9
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	9
Tue Apr 28 21:24:29 2020	1588101869	6	17	23	11
Tue Apr 28 21:24:30 2020	1588101870	3	20	23	15
Tue Apr 28 21:24:30 2020	1588101870	3	19	23	14
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	9
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	10
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	9
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	10
Tue Apr 28 21:24:30 2020	1588101870	12	11	23	8
Tue Apr 28 21:24:30 2020	1588101870	10	13	23	12
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	9
Tue Apr 28 21:24:30 2020	1588101870	14	9	23	7
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	9
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	10
Tue Apr 28 21:24:30 2020	1588101870	5	18	23	9
Tue Apr 28 21:24:30 2020	1588101870	10	13	23	12
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	9
Tue Apr 28 21:24:31 2020	1588101871	19	3	23	3
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	10
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	9
Tue Apr 28 21:24:31 2020	1588101871	19	3	23	3
Tue Apr 28 21:24:30 2020	1588101870	10	13	23	12
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	9
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	9
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	9
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	9
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	10
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	9
Tue Apr 28 21:24:30 2020	1588101870	10	13	23	12
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	9
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	10
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	9
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	10
Tue Apr 28 21:24:30 2020	1588101870	6	17	23	12
Tue Apr 28 21:24:30 2020	1588101870	10	13	23	12
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	9
Tue Apr 28 21:24:30 2020	1588101870	10	13	23	12
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	10
Tue Apr 28 21:24:30 2020	1588101870	10	13	23	12
Tue Apr 28 21:24:31 2020	1588101871	19	4	23	4
Tue Apr 28 21:24:31 2020	1588101871	17	6	23	6
Tue Apr 28 21:24:31 2020	1588101871	11	12	23	7
Tue Apr 28 21:24:30 2020	1588101870	10	13	23	12
Tue Apr 28 21:24:31 2020	1588101871	17	6	23	6
Tue Apr 28 21:24:31 2020	1588101871	17	6	23	6
Tue Apr 28 21:24:31 2020	1588101871	17	6	23	6
Tue Apr 28 21:24:31 2020	1588101871	17	6	23	6
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	10
Tue Apr 28 21:24:31 2020	1588101871	17	6	23	6
Tue Apr 28 21:24:31 2020	1588101871	17	6	23	6
Tue Apr 28 21:24:30 2020	1588101870	10	13	23	12
Tue Apr 28 21:24:31 2020	1588101871	17	5	23	5
Tue Apr 28 21:24:31 2020	1588101871	19	4	23	4
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	11
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	8
Tue Apr 28 21:24:31 2020	1588101871	18	5	23	5
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	11
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	11
Tue Apr 28 21:24:31 2020	1588101871	17	7	23	7
Tue Apr 28 21:24:31 2020	1588101871	18	5	23	5
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	11
Tue Apr 28 21:24:31 2020	1588101871	19	4	23	4
Tue Apr 28 21:24:31 2020	1588101871	16	7	23	7
Tue Apr 28 21:24:30 2020	1588101870	1	22	23	14
Tue Apr 28 21:24:29 2020	1588101869	6	17	23	11
Tue Apr 28 21:24:31 2020	1588101871	18	5	23	5
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	11
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	11
Tue Apr 28 21:24:31 2020	1588101871	16	7	23	7
Tue Apr 28 21:24:30 2020	1588101870	4	20	23	13
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	10
Tue Apr 28 21:24:31 2020	1588101871	6	18	23	8
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	11
Tue Apr 28 21:24:31 2020	1588101871	16	7	23	7
Tue Apr 28 21:24:30 2020	1588101870	9	14	23	12
Tue Apr 28 21:24:31 2020	1588101871	16	7	23	7
Tue Apr 28 21:24:31 2020	1588101871	11	12	23	7
Tue Apr 28 21:24:31 2020	1588101871	18	5	23	5
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	10
Tue Apr 28 21:24:31 2020	1588101871	16	7	23	7
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	11
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	9
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	9
Tue Apr 28 21:24:31 2020	1588101871	18	5	23	5
Tue Apr 28 21:24:31 2020	1588101871	16	8	23	8
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	10
Tue Apr 28 21:24:31 2020	1588101871	18	5	23	5
Tue Apr 28 21:24:31 2020	1588101871	19	5	23	4
Tue Apr 28 21:24:31 2020	1588101871	18	5	23	5
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	8
Tue Apr 28 21:24:30 2020	1588101870	11	12	23	11
Tue Apr 28 21:24:31 2020	1588101871	16	8	23	8
Tue Apr 28 21:24:31 2020	1588101871	19	5	23	4
Tue Apr 28 21:24:31 2020	1588101871	18	5	23	5
Tue Apr 28 21:24:30 2020	1588101870	9	14	23	11
Tue Apr 28 21:24:30 2020	1588101870	12	12	23	11
Tue Apr 28 21:24:31 2020	1588101871	15	8	23	8
Tue Apr 28 21:24:31 2020	1588101871	19	5	23	5
Tue Apr 28 21:24:30 2020	1588101870	16	8	23	7
Tue Apr 28 21:24:30 2020	1588101870	14	10	23	7
Tue Apr 28 21:24:30 2020	1588101870	12	12	23	11
Tue Apr 28 21:24:29 2020	1588101869	6	18	23	11
Tue Apr 28 21:24:31 2020	1588101871	11	12	24	7
Tue Apr 28 21:24:31 2020	1588101871	12	12	24	7
Tue Apr 28 21:24:31 2020	1588101871	15	8	24	8
Tue Apr 28 21:24:30 2020	1588101870	3	20	24	15
Tue Apr 28 21:24:30 2020	1588101870	11	12	24	8
Tue Apr 28 21:24:30 2020	1588101870	12	12	24	11
Tue Apr 28 21:24:31 2020	1588101871	15	8	24	8
Tue Apr 28 21:24:30 2020	1588101870	4	20	24	14
Tue Apr 28 21:24:31 2020	1588101871	15	9	24	8
Tue Apr 28 21:24:30 2020	1588101870	12	12	24	11
Tue Apr 28 21:24:31 2020	1588101871	15	9	24	9
Tue Apr 28 21:24:30 2020	1588101870	12	12	24	11
Tue Apr 28 21:24:30 2020	1588101870	11	12	24	8
Tue Apr 28 21:24:29 2020	1588101869	6	18	24	11
Tue Apr 28 21:24:30 2020	1588101870	9	14	24	7
Tue Apr 28 21:24:31 2020	1588101871	15	9	24	9
Tue Apr 28 21:24:30 2020	1588101870	12	12	24	11
Tue Apr 28 21:24:31 2020	1588101871	15	9	24	9
Tue Apr 28 21:24:30 2020	1588101870	12	12	24	11
Tue Apr 28 21:24:30 2020	1588101870	12	12	24	11
Tue Apr 28 21:24:30 2020	1588101870	14	10	24	7
Tue Apr 28 21:24:31 2020	1588101871	15	9	24	9
Tue Apr 28 21:24:31 2020	1588101871	10	14	24	12
Tue Apr 28 21:24:30 2020	1588101870	12	12	24	11
Tue Apr 28 21:24:30 2020	1588101870	17	7	24	6
Tue Apr 28 21:24:30 2020	1588101870	9	15	24	11
Tue Apr 28 21:24:30 2020	1588101870	16	8	24	7
Tue Apr 28 21:24:31 2020	1588101871	15	9	24	9
Tue Apr 28 21:24:31 2020	1588101871	12	12	24	11
Tue Apr 28 21:24:31 2020	1588101871	12	12	24	11
Tue Apr 28 21:24:31 2020	1588101871	12	12	24	11
Tue Apr 28 21:24:31 2020	1588101871	12	12	24	11
Tue Apr 28 21:24:31 2020	1588101871	12	12	24	11
Tue Apr 28 21:24:31 2020	1588101871	12	12	24	11
Tue Apr 28 21:24:31 2020	1588101871	12	12	24	11
Tue Apr 28 21:24:31 2020	1588101871	12	12	24	11
Tue Apr 28 21:24:31 2020	1588101871	12	12	24	11
Tue Apr 28 21:24:31 2020	1588101871	12	12	24	11
Tue Apr 28 21:24:30 2020	1588101870	12	12	24	11
Tue Apr 28 21:24:30 2020	1588101870	7	17	24	11
Tue Apr 28 21:24:31 2020	1588101871	12	12	24	11
Tue Apr 28 21:24:31 2020	1588101871	12	12	24	11
Tue Apr 28 21:24:30 2020	1588101870	9	15	24	12
Tue Apr 28 21:24:31 2020	1588101871	12	12	24	11
Tue Apr 28 21:24:31 2020	1588101871	12	12	24	11
Tue Apr 28 21:24:31 2020	1588101871	14	10	24	10
Tue Apr 28 21:24:31 2020	1588101871	12	12	24	11
Tue Apr 28 21:24:30 2020	1588101870	11	13	24	8
Tue Apr 28 21:24:30 2020	1588101870	16	8	24	7
Tue Apr 28 21:24:30 2020	1588101870	9	15	24	7
Tue Apr 28 21:24:31 2020	1588101871	12	12	24	11
Tue Apr 28 21:24:31 2020	1588101871	12	12	24	11
Tue Apr 28 21:24:30 2020	1588101870	7	17	24	15
Tue Apr 28 21:24:31 2020	1588101871	12	12	24	11
Tue Apr 28 21:24:31 2020	1588101871	12	12	24	10
Tue Apr 28 21:24:31 2020	1588101871	11	13	24	10
Tue Apr 28 21:24:31 2020	1588101871	12	13	24	10
Tue Apr 28 21:24:31 2020	1588101871	11	13	24	10
Tue Apr 28 21:24:31 2020	1588101871	11	13	24	10
Tue Apr 28 21:24:31 2020	1588101871	10	14	24	12
Tue Apr 28 21:24:31 2020	1588101871	11	13	24	10
Tue Apr 28 21:24:31 2020	1588101871	11	13	24	10
Tue Apr 28 21:24:31 2020	1588101871	11	13	24	10
Tue Apr 28 21:24:31 2020	1588101871	11	13	24	10
Tue Apr 28 21:24:31 2020	1588101871	11	13	24	10
Tue Apr 28 21:24:31 2020	1588101871	11	13	24	10
Tue Apr 28 21:24:30 2020	1588101870	7	17	24	15
Tue Apr 28 21:24:31 2020	1588101871	11	13	24	10
Tue Apr 28 21:24:30 2020	1588101870	12	12	24	11
Tue Apr 28 21:24:30 2020	1588101870	10	14	24	12
Tue Apr 28 21:24:31 2020	1588101871	14	10	24	10
Tue Apr 28 21:24:30 2020	1588101870	7	17	24	15
Tue Apr 28 21:24:31 2020	1588101871	13	11	24	7
Tue Apr 28 21:24:31 2020	1588101871	6	18	24	16
Tue Apr 28 21:24:31 2020	1588101871	13	11	24	7
Tue Apr 28 21:24:31 2020	1588101871	13	11	24	7
Tue Apr 28 21:24:30 2020	1588101870	7	17	24	15
Tue Apr 28 21:24:31 2020	1588101871	13	11	24	7
Tue Apr 28 21:24:30 2020	1588101870	12	12	24	11
Tue Apr 28 21:24:30 2020	1588101870	9	15	24	7
Tue Apr 28 21:24:29 2020	1588101869	6	19	24	11
Tue Apr 28 21:24:30 2020	1588101870	7	17	24	15
Tue Apr 28 21:24:31 2020	1588101871	10	15	24	12
Tue Apr 28 21:24:30 2020	1588101870	12	12	24	11
Tue Apr 28 21:24:30 2020	1588101870	11	13	24	8
Tue Apr 28 21:24:30 2020	1588101870	12	12	24	11
Tue Apr 28 21:24:30 2020	1588101870	7	17	24	15
Tue Apr 28 21:24:30 2020	1588101870	9	15	24	12
Tue Apr 28 21:24:30 2020	1588101870	9	15	24	7
Tue Apr 28 21:24:30 2020	1588101870	4	21	24	14
Tue Apr 28 21:24:30 2020	1588101870	13	12	24	9
Tue Apr 28 21:24:30 2020	1588101870	13	12	24	9
Tue Apr 28 21:24:30 2020	1588101870	7	17	24	15
Tue Apr 28 21:24:31 2020	1588101871	10	15	24	12
Tue Apr 28 21:24:30 2020	1588101870	9	15	24	12
Tue Apr 28 21:24:31 2020	1588101871	13	11	24	7
Tue Apr 28 21:24:30 2020	1588101870	9	15	24	8
Tue Apr 28 21:24:30 2020	1588101870	13	12	24	9
Tue Apr 28 21:24:30 2020	1588101870	13	11	24	9
Tue Apr 28 21:24:30 2020	1588101870	12	12	24	11
Tue Apr 28 21:24:30 2020	1588101870	16	9	24	8
Tue Apr 28 21:24:30 2020	1588101870	7	17	24	15
Tue Apr 28 21:24:30 2020	1588101870	7	18	24	11
Tue Apr 28 21:24:30 2020	1588101870	15	9	24	7
Tue Apr 28 21:24:30 2020	1588101870	11	13	24	12
Tue Apr 28 21:24:30 2020	1588101870	13	11	24	9
Tue Apr 28 21:24:30 2020	1588101870	9	15	24	8
Tue Apr 28 21:24:30 2020	1588101870	9	15	24	8
Tue Apr 28 21:24:30 2020	1588101870	13	12	24	11
Tue Apr 28 21:24:30 2020	1588101870	7	17	24	15
Tue Apr 28 21:24:30 2020	1588101870	13	11	24	9
Tue Apr 28 21:24:31 2020	1588101871	9	15	24	12
Tue Apr 28 21:24:30 2020	1588101870	13	12	24	11
Tue Apr 28 21:24:30 2020	1588101870	7	17	24	15
Tue Apr 28 21:24:30 2020	1588101870	9	15	24	8
Tue Apr 28 21:24:30 2020	1588101870	13	11	24	9
Tue Apr 28 21:24:30 2020	1588101870	9	15	24	12
Tue Apr 28 21:24:30 2020	1588101870	13	11	24	9
Tue Apr 28 21:24:30 2020	1588101870	13	11	24	9
Tue Apr 28 21:24:30 2020	1588101870	13	11	24	9
Tue Apr 28 21:24:30 2020	1588101870	13	11	24	9
Tue Apr 28 21:24:30 2020	1588101870	11	13	24	12
Tue Apr 28 21:24:30 2020	1588101870	9	16	24	8
Tue Apr 28 21:24:30 2020	1588101870	10	15	24	8
Tue Apr 28 21:24:30 2020	1588101870	7	17	24	15
Tue Apr 28 21:24:30 2020	1588101870	7	18	24	11
