starttime	seconds	ctime	dtime	ttime	wait
Tue Apr 28 21:25:01 2020	1588101901	14	32	46	30
Tue Apr 28 21:25:01 2020	1588101901	14	32	46	30
Tue Apr 28 21:25:01 2020	1588101901	13	33	46	30
Tue Apr 28 21:25:02 2020	1588101902	31	15	46	14
Tue Apr 28 21:25:01 2020	1588101901	13	33	46	30
Tue Apr 28 21:25:01 2020	1588101901	14	32	46	30
Tue Apr 28 21:25:01 2020	1588101901	14	32	46	30
Tue Apr 28 21:25:01 2020	1588101901	13	33	46	30
Tue Apr 28 21:25:01 2020	1588101901	14	32	46	30
Tue Apr 28 21:25:01 2020	1588101901	14	32	46	30
Tue Apr 28 21:25:01 2020	1588101901	13	33	46	30
Tue Apr 28 21:25:01 2020	1588101901	14	32	46	30
Tue Apr 28 21:25:01 2020	1588101901	13	33	46	30
Tue Apr 28 21:25:01 2020	1588101901	13	33	46	30
Tue Apr 28 21:25:02 2020	1588101902	31	15	46	14
Tue Apr 28 21:25:01 2020	1588101901	13	33	46	30
Tue Apr 28 21:25:01 2020	1588101901	14	32	46	30
Tue Apr 28 21:25:02 2020	1588101902	31	15	46	14
Tue Apr 28 21:25:01 2020	1588101901	14	32	46	30
Tue Apr 28 21:25:02 2020	1588101902	31	15	46	14
Tue Apr 28 21:25:01 2020	1588101901	14	32	46	30
Tue Apr 28 21:25:02 2020	1588101902	31	15	46	14
Tue Apr 28 21:25:02 2020	1588101902	31	15	47	14
Tue Apr 28 21:25:01 2020	1588101901	14	32	47	30
Tue Apr 28 21:25:02 2020	1588101902	31	15	47	14
Tue Apr 28 21:25:02 2020	1588101902	31	15	47	14
Tue Apr 28 21:25:02 2020	1588101902	31	16	47	14
Tue Apr 28 21:25:02 2020	1588101902	31	16	47	14
Tue Apr 28 21:25:02 2020	1588101902	31	16	47	14
Tue Apr 28 21:25:02 2020	1588101902	31	16	47	14
Tue Apr 28 21:25:02 2020	1588101902	31	16	47	14
Tue Apr 28 21:25:02 2020	1588101902	31	16	47	15
Tue Apr 28 21:25:02 2020	1588101902	31	16	47	15
Tue Apr 28 21:25:02 2020	1588101902	31	16	47	15
Tue Apr 28 21:25:02 2020	1588101902	31	16	47	15
Tue Apr 28 21:25:02 2020	1588101902	31	16	48	15
Tue Apr 28 21:25:02 2020	1588101902	31	16	48	15
Tue Apr 28 21:25:02 2020	1588101902	32	16	48	15
Tue Apr 28 21:25:02 2020	1588101902	32	16	48	15
Tue Apr 28 21:25:02 2020	1588101902	32	16	48	15
Tue Apr 28 21:25:01 2020	1588101901	13	35	48	30
Tue Apr 28 21:25:02 2020	1588101902	32	16	48	15
Tue Apr 28 21:25:01 2020	1588101901	13	35	48	30
Tue Apr 28 21:25:02 2020	1588101902	32	16	48	15
Tue Apr 28 21:25:01 2020	1588101901	13	35	48	30
Tue Apr 28 21:25:01 2020	1588101901	13	35	48	30
Tue Apr 28 21:25:02 2020	1588101902	32	16	48	15
Tue Apr 28 21:25:01 2020	1588101901	13	35	48	29
Tue Apr 28 21:25:02 2020	1588101902	32	16	48	15
Tue Apr 28 21:25:01 2020	1588101901	14	35	48	29
Tue Apr 28 21:25:01 2020	1588101901	14	35	48	29
Tue Apr 28 21:25:02 2020	1588101902	32	16	48	15
Tue Apr 28 21:25:02 2020	1588101902	32	16	48	15
Tue Apr 28 21:25:01 2020	1588101901	14	35	48	29
Tue Apr 28 21:25:02 2020	1588101902	32	16	48	15
Tue Apr 28 21:25:01 2020	1588101901	13	35	48	29
Tue Apr 28 21:25:01 2020	1588101901	13	35	48	29
Tue Apr 28 21:25:01 2020	1588101901	13	35	49	29
Tue Apr 28 21:25:02 2020	1588101902	32	16	49	15
Tue Apr 28 21:25:01 2020	1588101901	13	35	49	29
Tue Apr 28 21:25:02 2020	1588101902	32	16	49	15
Tue Apr 28 21:25:01 2020	1588101901	13	35	49	29
Tue Apr 28 21:25:01 2020	1588101901	13	35	49	29
Tue Apr 28 21:25:02 2020	1588101902	32	16	49	15
Tue Apr 28 21:25:01 2020	1588101901	13	35	49	29
Tue Apr 28 21:25:02 2020	1588101902	32	16	49	15
Tue Apr 28 21:25:01 2020	1588101901	13	35	49	29
Tue Apr 28 21:25:02 2020	1588101902	32	16	49	15
Tue Apr 28 21:25:02 2020	1588101902	32	16	49	15
Tue Apr 28 21:25:02 2020	1588101902	33	16	49	15
Tue Apr 28 21:25:02 2020	1588101902	33	16	49	15
Tue Apr 28 21:25:02 2020	1588101902	33	16	49	15
Tue Apr 28 21:25:02 2020	1588101902	33	16	49	15
Tue Apr 28 21:25:02 2020	1588101902	33	16	49	15
Tue Apr 28 21:25:02 2020	1588101902	33	17	49	15
Tue Apr 28 21:25:02 2020	1588101902	33	17	49	15
Tue Apr 28 21:25:02 2020	1588101902	33	17	49	15
Tue Apr 28 21:25:02 2020	1588101902	33	17	49	15
Tue Apr 28 21:25:02 2020	1588101902	33	17	50	15
Tue Apr 28 21:25:02 2020	1588101902	33	17	50	15
Tue Apr 28 21:25:02 2020	1588101902	33	17	50	15
Tue Apr 28 21:25:02 2020	1588101902	33	17	50	15
Tue Apr 28 21:25:02 2020	1588101902	33	17	50	15
Tue Apr 28 21:25:02 2020	1588101902	33	17	50	15
Tue Apr 28 21:25:02 2020	1588101902	33	17	50	15
Tue Apr 28 21:25:02 2020	1588101902	33	17	50	15
Tue Apr 28 21:25:02 2020	1588101902	33	17	50	15
Tue Apr 28 21:25:02 2020	1588101902	33	17	50	15
Tue Apr 28 21:25:02 2020	1588101902	33	17	50	15
Tue Apr 28 21:25:02 2020	1588101902	34	17	50	15
Tue Apr 28 21:25:02 2020	1588101902	34	17	50	15
Tue Apr 28 21:25:02 2020	1588101902	34	17	50	15
Tue Apr 28 21:25:02 2020	1588101902	34	17	50	15
Tue Apr 28 21:25:02 2020	1588101902	34	17	50	15
Tue Apr 28 21:25:02 2020	1588101902	34	17	50	15
Tue Apr 28 21:25:02 2020	1588101902	34	17	51	16
Tue Apr 28 21:25:01 2020	1588101901	33	18	51	9
Tue Apr 28 21:25:01 2020	1588101901	33	18	51	9
Tue Apr 28 21:25:01 2020	1588101901	33	18	51	9
Tue Apr 28 21:25:01 2020	1588101901	33	18	51	9
Tue Apr 28 21:25:01 2020	1588101901	33	19	51	9
Tue Apr 28 21:25:01 2020	1588101901	33	19	51	9
Tue Apr 28 21:25:01 2020	1588101901	33	19	52	9
Tue Apr 28 21:25:01 2020	1588101901	33	19	52	9
Tue Apr 28 21:25:01 2020	1588101901	33	19	52	9
Tue Apr 28 21:25:01 2020	1588101901	33	19	52	9
Tue Apr 28 21:25:01 2020	1588101901	33	19	52	9
Tue Apr 28 21:25:01 2020	1588101901	33	19	52	9
Tue Apr 28 21:25:01 2020	1588101901	33	20	52	9
Tue Apr 28 21:25:01 2020	1588101901	33	20	52	9
Tue Apr 28 21:25:01 2020	1588101901	33	20	52	9
Tue Apr 28 21:25:01 2020	1588101901	28	25	52	6
Tue Apr 28 21:25:01 2020	1588101901	33	20	52	9
Tue Apr 28 21:25:01 2020	1588101901	28	24	52	6
Tue Apr 28 21:25:01 2020	1588101901	33	20	53	9
Tue Apr 28 21:25:01 2020	1588101901	28	25	53	6
Tue Apr 28 21:25:01 2020	1588101901	29	24	53	6
Tue Apr 28 21:25:01 2020	1588101901	33	20	53	9
Tue Apr 28 21:25:01 2020	1588101901	29	24	53	6
Tue Apr 28 21:25:01 2020	1588101901	28	25	53	6
Tue Apr 28 21:25:01 2020	1588101901	33	20	53	9
Tue Apr 28 21:25:01 2020	1588101901	28	24	53	6
Tue Apr 28 21:25:01 2020	1588101901	33	20	53	9
Tue Apr 28 21:25:01 2020	1588101901	29	24	53	6
Tue Apr 28 21:25:00 2020	1588101900	0	53	53	0
Tue Apr 28 21:25:01 2020	1588101901	33	20	53	9
Tue Apr 28 21:25:01 2020	1588101901	33	20	53	9
Tue Apr 28 21:25:01 2020	1588101901	29	24	53	6
Tue Apr 28 21:25:01 2020	1588101901	33	20	53	8
Tue Apr 28 21:25:01 2020	1588101901	33	20	53	8
Tue Apr 28 21:25:01 2020	1588101901	33	21	53	8
Tue Apr 28 21:25:01 2020	1588101901	33	21	53	8
Tue Apr 28 21:25:01 2020	1588101901	33	21	53	8
Tue Apr 28 21:25:01 2020	1588101901	32	21	53	8
Tue Apr 28 21:25:01 2020	1588101901	28	25	53	6
Tue Apr 28 21:25:01 2020	1588101901	32	21	53	8
Tue Apr 28 21:25:01 2020	1588101901	33	21	54	15
Tue Apr 28 21:25:01 2020	1588101901	33	20	54	15
Tue Apr 28 21:25:01 2020	1588101901	33	21	54	8
Tue Apr 28 21:25:01 2020	1588101901	34	20	54	15
Tue Apr 28 21:25:01 2020	1588101901	32	21	54	8
Tue Apr 28 21:25:01 2020	1588101901	34	20	54	15
Tue Apr 28 21:25:01 2020	1588101901	32	21	54	8
Tue Apr 28 21:25:01 2020	1588101901	34	20	54	15
Tue Apr 28 21:25:01 2020	1588101901	32	21	54	8
Tue Apr 28 21:25:01 2020	1588101901	32	21	54	8
Tue Apr 28 21:25:01 2020	1588101901	32	22	54	8
Tue Apr 28 21:25:01 2020	1588101901	34	20	54	15
Tue Apr 28 21:25:01 2020	1588101901	32	22	54	8
Tue Apr 28 21:25:01 2020	1588101901	33	22	54	8
Tue Apr 28 21:25:01 2020	1588101901	34	21	54	15
Tue Apr 28 21:25:01 2020	1588101901	34	21	54	15
Tue Apr 28 21:25:01 2020	1588101901	32	22	54	8
Tue Apr 28 21:25:01 2020	1588101901	32	22	54	8
Tue Apr 28 21:25:01 2020	1588101901	33	21	54	15
Tue Apr 28 21:25:01 2020	1588101901	34	21	54	15
Tue Apr 28 21:25:01 2020	1588101901	33	21	54	15
Tue Apr 28 21:25:01 2020	1588101901	32	22	55	7
Tue Apr 28 21:25:01 2020	1588101901	33	21	55	15
Tue Apr 28 21:25:01 2020	1588101901	32	22	55	8
Tue Apr 28 21:25:01 2020	1588101901	33	21	55	15
Tue Apr 28 21:25:01 2020	1588101901	33	22	55	8
Tue Apr 28 21:25:01 2020	1588101901	32	23	55	7
Tue Apr 28 21:25:01 2020	1588101901	32	23	55	7
Tue Apr 28 21:25:01 2020	1588101901	32	23	55	7
Tue Apr 28 21:25:01 2020	1588101901	32	23	55	7
Tue Apr 28 21:25:01 2020	1588101901	32	23	55	8
Tue Apr 28 21:25:01 2020	1588101901	32	23	55	7
Tue Apr 28 21:25:01 2020	1588101901	32	23	55	7
Tue Apr 28 21:25:01 2020	1588101901	32	23	55	7
Tue Apr 28 21:25:01 2020	1588101901	32	24	56	7
Tue Apr 28 21:25:01 2020	1588101901	32	24	56	7
Tue Apr 28 21:25:01 2020	1588101901	32	23	56	8
Tue Apr 28 21:25:02 2020	1588101902	23	33	56	31
Tue Apr 28 21:25:02 2020	1588101902	23	33	56	31
Tue Apr 28 21:25:02 2020	1588101902	23	33	56	31
Tue Apr 28 21:25:02 2020	1588101902	23	33	56	31
Tue Apr 28 21:25:02 2020	1588101902	23	33	56	31
Tue Apr 28 21:25:01 2020	1588101901	13	43	56	33
Tue Apr 28 21:25:01 2020	1588101901	13	43	56	33
Tue Apr 28 21:25:02 2020	1588101902	23	33	56	31
Tue Apr 28 21:25:01 2020	1588101901	13	43	56	30
Tue Apr 28 21:25:02 2020	1588101902	23	33	57	32
Tue Apr 28 21:25:02 2020	1588101902	23	33	57	32
Tue Apr 28 21:25:02 2020	1588101902	23	33	57	32
Tue Apr 28 21:25:01 2020	1588101901	22	35	57	26
Tue Apr 28 21:25:02 2020	1588101902	23	33	57	32
Tue Apr 28 21:25:01 2020	1588101901	14	43	57	33
Tue Apr 28 21:25:01 2020	1588101901	22	35	57	26
Tue Apr 28 21:25:01 2020	1588101901	22	35	57	26
Tue Apr 28 21:25:02 2020	1588101902	23	34	57	32
Tue Apr 28 21:25:01 2020	1588101901	22	35	57	26
Tue Apr 28 21:25:02 2020	1588101902	23	34	57	32
Tue Apr 28 21:25:01 2020	1588101901	22	35	57	26
Tue Apr 28 21:25:01 2020	1588101901	21	36	57	26
Tue Apr 28 21:25:01 2020	1588101901	21	35	57	26
Tue Apr 28 21:25:02 2020	1588101902	23	34	57	32
Tue Apr 28 21:25:01 2020	1588101901	21	36	57	26
Tue Apr 28 21:25:01 2020	1588101901	21	36	57	26
Tue Apr 28 21:25:02 2020	1588101902	23	34	57	32
Tue Apr 28 21:25:01 2020	1588101901	21	36	57	26
Tue Apr 28 21:25:01 2020	1588101901	21	36	57	26
Tue Apr 28 21:25:01 2020	1588101901	21	36	57	26
Tue Apr 28 21:25:02 2020	1588101902	24	34	57	32
Tue Apr 28 21:25:02 2020	1588101902	24	34	57	32
Tue Apr 28 21:25:02 2020	1588101902	24	34	57	32
Tue Apr 28 21:25:02 2020	1588101902	24	34	57	32
Tue Apr 28 21:25:01 2020	1588101901	14	44	57	33
Tue Apr 28 21:25:02 2020	1588101902	24	34	57	32
Tue Apr 28 21:25:01 2020	1588101901	22	36	57	25
Tue Apr 28 21:25:02 2020	1588101902	24	34	57	32
Tue Apr 28 21:25:02 2020	1588101902	24	34	57	32
Tue Apr 28 21:25:02 2020	1588101902	24	34	58	32
Tue Apr 28 21:25:01 2020	1588101901	14	44	58	33
Tue Apr 28 21:25:02 2020	1588101902	24	34	58	32
Tue Apr 28 21:25:02 2020	1588101902	24	34	58	32
Tue Apr 28 21:25:02 2020	1588101902	24	34	58	32
Tue Apr 28 21:25:02 2020	1588101902	24	34	58	32
Tue Apr 28 21:25:01 2020	1588101901	13	44	58	33
Tue Apr 28 21:25:02 2020	1588101902	24	34	58	32
Tue Apr 28 21:25:01 2020	1588101901	13	44	58	33
Tue Apr 28 21:25:02 2020	1588101902	24	34	58	32
Tue Apr 28 21:25:01 2020	1588101901	13	44	58	34
Tue Apr 28 21:25:01 2020	1588101901	13	45	58	34
Tue Apr 28 21:25:02 2020	1588101902	24	34	58	32
Tue Apr 28 21:25:01 2020	1588101901	13	45	58	34
Tue Apr 28 21:25:01 2020	1588101901	13	45	58	34
Tue Apr 28 21:25:01 2020	1588101901	13	45	58	34
Tue Apr 28 21:25:02 2020	1588101902	24	34	58	32
Tue Apr 28 21:25:01 2020	1588101901	13	45	58	34
Tue Apr 28 21:25:02 2020	1588101902	24	34	58	32
Tue Apr 28 21:25:01 2020	1588101901	27	31	58	15
Tue Apr 28 21:25:02 2020	1588101902	24	34	58	32
Tue Apr 28 21:25:01 2020	1588101901	27	31	58	15
Tue Apr 28 21:25:02 2020	1588101902	24	34	58	32
Tue Apr 28 21:25:01 2020	1588101901	27	31	58	15
Tue Apr 28 21:25:01 2020	1588101901	27	31	58	15
Tue Apr 28 21:25:01 2020	1588101901	21	38	58	23
Tue Apr 28 21:25:01 2020	1588101901	21	38	58	23
Tue Apr 28 21:25:02 2020	1588101902	24	34	58	32
Tue Apr 28 21:25:01 2020	1588101901	27	31	58	15
Tue Apr 28 21:25:01 2020	1588101901	21	38	58	23
Tue Apr 28 21:25:01 2020	1588101901	27	31	58	15
Tue Apr 28 21:25:01 2020	1588101901	20	38	58	23
Tue Apr 28 21:25:02 2020	1588101902	24	34	58	32
Tue Apr 28 21:25:01 2020	1588101901	20	38	59	23
Tue Apr 28 21:25:01 2020	1588101901	21	38	59	23
Tue Apr 28 21:25:01 2020	1588101901	27	31	59	15
Tue Apr 28 21:25:01 2020	1588101901	20	38	59	23
Tue Apr 28 21:25:01 2020	1588101901	20	38	59	23
Tue Apr 28 21:25:01 2020	1588101901	20	38	59	23
Tue Apr 28 21:25:01 2020	1588101901	20	38	59	23
Tue Apr 28 21:25:02 2020	1588101902	24	34	59	32
Tue Apr 28 21:25:01 2020	1588101901	28	31	59	15
Tue Apr 28 21:25:01 2020	1588101901	20	39	59	23
Tue Apr 28 21:25:01 2020	1588101901	20	39	59	23
Tue Apr 28 21:25:01 2020	1588101901	28	31	59	15
Tue Apr 28 21:25:02 2020	1588101902	25	34	59	32
Tue Apr 28 21:25:01 2020	1588101901	20	39	59	23
Tue Apr 28 21:25:02 2020	1588101902	26	33	59	24
Tue Apr 28 21:25:01 2020	1588101901	20	39	59	23
Tue Apr 28 21:25:01 2020	1588101901	20	39	59	23
Tue Apr 28 21:25:01 2020	1588101901	28	31	59	15
Tue Apr 28 21:25:02 2020	1588101902	26	33	59	24
Tue Apr 28 21:25:02 2020	1588101902	25	34	59	32
Tue Apr 28 21:25:01 2020	1588101901	20	39	59	23
Tue Apr 28 21:25:01 2020	1588101901	20	39	59	23
Tue Apr 28 21:25:02 2020	1588101902	26	33	59	24
Tue Apr 28 21:25:01 2020	1588101901	20	39	59	23
Tue Apr 28 21:25:01 2020	1588101901	20	39	59	23
Tue Apr 28 21:25:01 2020	1588101901	28	31	59	15
Tue Apr 28 21:25:02 2020	1588101902	25	34	59	32
Tue Apr 28 21:25:02 2020	1588101902	26	33	59	24
Tue Apr 28 21:25:01 2020	1588101901	20	39	59	23
Tue Apr 28 21:25:01 2020	1588101901	20	39	59	23
Tue Apr 28 21:25:01 2020	1588101901	19	39	59	23
Tue Apr 28 21:25:01 2020	1588101901	19	39	59	23
Tue Apr 28 21:25:02 2020	1588101902	26	33	59	24
Tue Apr 28 21:25:02 2020	1588101902	25	34	59	32
Tue Apr 28 21:25:01 2020	1588101901	19	40	59	23
Tue Apr 28 21:25:02 2020	1588101902	26	33	59	24
Tue Apr 28 21:25:01 2020	1588101901	21	38	59	24
Tue Apr 28 21:25:02 2020	1588101902	25	34	59	32
Tue Apr 28 21:25:01 2020	1588101901	19	40	59	23
Tue Apr 28 21:25:02 2020	1588101902	26	33	59	24
Tue Apr 28 21:25:01 2020	1588101901	19	40	59	23
Tue Apr 28 21:25:01 2020	1588101901	19	40	59	23
Tue Apr 28 21:25:01 2020	1588101901	21	38	59	24
Tue Apr 28 21:25:01 2020	1588101901	19	40	59	23
Tue Apr 28 21:25:01 2020	1588101901	19	40	59	23
Tue Apr 28 21:25:02 2020	1588101902	25	34	59	32
Tue Apr 28 21:25:01 2020	1588101901	19	40	59	23
Tue Apr 28 21:25:01 2020	1588101901	19	40	59	23
Tue Apr 28 21:25:02 2020	1588101902	26	33	59	24
Tue Apr 28 21:25:01 2020	1588101901	19	40	59	23
Tue Apr 28 21:25:01 2020	1588101901	19	40	59	23
Tue Apr 28 21:25:01 2020	1588101901	19	40	59	23
Tue Apr 28 21:25:01 2020	1588101901	19	40	59	23
Tue Apr 28 21:25:01 2020	1588101901	19	40	59	23
Tue Apr 28 21:25:02 2020	1588101902	26	33	59	24
Tue Apr 28 21:25:02 2020	1588101902	25	34	59	32
Tue Apr 28 21:25:01 2020	1588101901	22	37	59	24
Tue Apr 28 21:25:02 2020	1588101902	26	33	59	24
Tue Apr 28 21:25:02 2020	1588101902	25	34	59	33
Tue Apr 28 21:25:02 2020	1588101902	26	33	59	24
Tue Apr 28 21:25:02 2020	1588101902	25	35	59	33
Tue Apr 28 21:25:02 2020	1588101902	26	33	59	24
Tue Apr 28 21:25:02 2020	1588101902	25	35	59	33
Tue Apr 28 21:25:02 2020	1588101902	26	33	59	24
Tue Apr 28 21:25:02 2020	1588101902	25	35	59	33
Tue Apr 28 21:25:02 2020	1588101902	26	33	59	24
Tue Apr 28 21:25:02 2020	1588101902	25	35	59	33
Tue Apr 28 21:25:02 2020	1588101902	26	33	59	24
Tue Apr 28 21:25:02 2020	1588101902	25	35	59	33
Tue Apr 28 21:25:02 2020	1588101902	26	33	59	24
Tue Apr 28 21:25:01 2020	1588101901	29	31	60	23
Tue Apr 28 21:25:02 2020	1588101902	25	35	60	33
Tue Apr 28 21:25:01 2020	1588101901	29	31	60	23
