starttime	seconds	ctime	dtime	ttime	wait
Tue Apr 28 21:24:55 2020	1588101895	22	22	43	14
Tue Apr 28 21:24:55 2020	1588101895	22	22	43	14
Tue Apr 28 21:24:55 2020	1588101895	22	21	44	14
Tue Apr 28 21:24:55 2020	1588101895	22	21	44	14
Tue Apr 28 21:24:55 2020	1588101895	22	21	44	14
Tue Apr 28 21:24:55 2020	1588101895	22	22	44	14
Tue Apr 28 21:24:55 2020	1588101895	22	22	44	14
Tue Apr 28 21:24:55 2020	1588101895	22	21	44	14
Tue Apr 28 21:24:55 2020	1588101895	22	22	44	14
Tue Apr 28 21:24:55 2020	1588101895	22	21	44	14
Tue Apr 28 21:24:55 2020	1588101895	9	35	44	13
Tue Apr 28 21:24:55 2020	1588101895	22	21	44	14
Tue Apr 28 21:24:54 2020	1588101894	14	29	44	12
Tue Apr 28 21:24:55 2020	1588101895	21	22	44	14
Tue Apr 28 21:24:55 2020	1588101895	22	21	44	14
Tue Apr 28 21:24:55 2020	1588101895	21	22	44	14
Tue Apr 28 21:24:55 2020	1588101895	23	21	44	14
Tue Apr 28 21:24:55 2020	1588101895	23	21	44	14
Tue Apr 28 21:24:55 2020	1588101895	21	22	44	14
Tue Apr 28 21:24:55 2020	1588101895	23	21	44	14
Tue Apr 28 21:24:55 2020	1588101895	23	21	44	14
Tue Apr 28 21:24:55 2020	1588101895	21	23	44	14
Tue Apr 28 21:24:55 2020	1588101895	23	21	44	14
Tue Apr 28 21:24:55 2020	1588101895	21	23	44	14
Tue Apr 28 21:24:55 2020	1588101895	21	23	44	14
Tue Apr 28 21:24:55 2020	1588101895	23	21	44	14
Tue Apr 28 21:24:55 2020	1588101895	23	21	44	14
Tue Apr 28 21:24:55 2020	1588101895	21	23	44	14
Tue Apr 28 21:24:55 2020	1588101895	23	21	44	14
Tue Apr 28 21:24:55 2020	1588101895	21	23	44	14
Tue Apr 28 21:24:55 2020	1588101895	23	21	44	14
Tue Apr 28 21:24:54 2020	1588101894	14	30	44	12
Tue Apr 28 21:24:55 2020	1588101895	21	23	44	14
Tue Apr 28 21:24:55 2020	1588101895	21	23	44	14
Tue Apr 28 21:24:55 2020	1588101895	9	35	44	13
Tue Apr 28 21:24:55 2020	1588101895	21	24	44	14
Tue Apr 28 21:24:55 2020	1588101895	21	24	44	14
Tue Apr 28 21:24:55 2020	1588101895	21	24	45	14
Tue Apr 28 21:24:55 2020	1588101895	20	24	45	14
Tue Apr 28 21:24:55 2020	1588101895	21	24	45	14
Tue Apr 28 21:24:55 2020	1588101895	20	24	45	14
Tue Apr 28 21:24:55 2020	1588101895	20	24	45	14
Tue Apr 28 21:24:55 2020	1588101895	20	24	45	13
Tue Apr 28 21:24:55 2020	1588101895	20	25	45	14
Tue Apr 28 21:24:55 2020	1588101895	20	24	45	14
Tue Apr 28 21:24:55 2020	1588101895	20	24	45	14
Tue Apr 28 21:24:55 2020	1588101895	20	24	45	14
Tue Apr 28 21:24:54 2020	1588101894	14	31	45	12
Tue Apr 28 21:24:55 2020	1588101895	20	24	45	13
Tue Apr 28 21:24:55 2020	1588101895	21	24	45	13
Tue Apr 28 21:24:55 2020	1588101895	21	24	45	13
Tue Apr 28 21:24:55 2020	1588101895	21	24	45	13
Tue Apr 28 21:24:55 2020	1588101895	21	24	45	13
Tue Apr 28 21:24:55 2020	1588101895	9	36	45	13
Tue Apr 28 21:24:55 2020	1588101895	21	24	45	12
Tue Apr 28 21:24:55 2020	1588101895	21	24	45	13
Tue Apr 28 21:24:55 2020	1588101895	21	24	45	12
Tue Apr 28 21:24:55 2020	1588101895	21	24	45	12
Tue Apr 28 21:24:55 2020	1588101895	21	24	45	12
Tue Apr 28 21:24:55 2020	1588101895	21	24	45	12
Tue Apr 28 21:24:55 2020	1588101895	22	24	45	19
Tue Apr 28 21:24:54 2020	1588101894	14	31	45	12
Tue Apr 28 21:24:55 2020	1588101895	21	24	45	19
Tue Apr 28 21:24:55 2020	1588101895	9	37	45	13
Tue Apr 28 21:24:55 2020	1588101895	21	24	45	19
Tue Apr 28 21:24:55 2020	1588101895	21	24	46	19
Tue Apr 28 21:24:55 2020	1588101895	21	25	46	19
Tue Apr 28 21:24:55 2020	1588101895	21	24	46	19
Tue Apr 28 21:24:55 2020	1588101895	21	24	46	19
Tue Apr 28 21:24:55 2020	1588101895	21	24	46	19
Tue Apr 28 21:24:55 2020	1588101895	21	24	46	19
Tue Apr 28 21:24:55 2020	1588101895	21	24	46	19
Tue Apr 28 21:24:55 2020	1588101895	21	25	46	19
Tue Apr 28 21:24:55 2020	1588101895	21	25	46	19
Tue Apr 28 21:24:55 2020	1588101895	21	24	46	19
Tue Apr 28 21:24:55 2020	1588101895	9	37	46	13
Tue Apr 28 21:24:55 2020	1588101895	21	25	46	19
Tue Apr 28 21:24:55 2020	1588101895	21	25	46	19
Tue Apr 28 21:24:55 2020	1588101895	21	25	46	19
Tue Apr 28 21:24:55 2020	1588101895	21	25	46	19
Tue Apr 28 21:24:55 2020	1588101895	21	25	46	19
Tue Apr 28 21:24:55 2020	1588101895	21	25	46	19
Tue Apr 28 21:24:55 2020	1588101895	21	25	46	19
Tue Apr 28 21:24:55 2020	1588101895	22	24	46	19
Tue Apr 28 21:24:55 2020	1588101895	22	24	46	19
Tue Apr 28 21:24:55 2020	1588101895	21	25	46	20
Tue Apr 28 21:24:55 2020	1588101895	22	24	46	19
Tue Apr 28 21:24:55 2020	1588101895	22	24	46	19
Tue Apr 28 21:24:55 2020	1588101895	22	24	46	19
Tue Apr 28 21:24:55 2020	1588101895	22	24	46	19
Tue Apr 28 21:24:55 2020	1588101895	21	25	46	20
Tue Apr 28 21:24:55 2020	1588101895	22	24	46	19
Tue Apr 28 21:24:55 2020	1588101895	22	24	46	19
Tue Apr 28 21:24:55 2020	1588101895	22	24	46	19
Tue Apr 28 21:24:55 2020	1588101895	21	25	46	20
Tue Apr 28 21:24:55 2020	1588101895	21	25	46	20
Tue Apr 28 21:24:55 2020	1588101895	22	24	46	19
Tue Apr 28 21:24:55 2020	1588101895	21	25	46	20
Tue Apr 28 21:24:55 2020	1588101895	21	25	46	20
Tue Apr 28 21:24:55 2020	1588101895	22	24	46	19
Tue Apr 28 21:24:55 2020	1588101895	22	24	46	19
Tue Apr 28 21:24:55 2020	1588101895	22	24	46	19
Tue Apr 28 21:24:55 2020	1588101895	9	37	46	13
Tue Apr 28 21:24:55 2020	1588101895	22	24	46	19
Tue Apr 28 21:24:55 2020	1588101895	22	24	46	19
Tue Apr 28 21:24:55 2020	1588101895	21	25	46	12
Tue Apr 28 21:24:55 2020	1588101895	22	24	46	19
Tue Apr 28 21:24:55 2020	1588101895	23	24	46	19
Tue Apr 28 21:24:55 2020	1588101895	23	24	46	19
Tue Apr 28 21:24:55 2020	1588101895	23	24	46	19
Tue Apr 28 21:24:55 2020	1588101895	9	38	46	13
Tue Apr 28 21:24:55 2020	1588101895	23	24	46	19
Tue Apr 28 21:24:55 2020	1588101895	23	23	46	19
Tue Apr 28 21:24:55 2020	1588101895	21	26	46	12
Tue Apr 28 21:24:55 2020	1588101895	23	23	46	19
Tue Apr 28 21:24:55 2020	1588101895	23	23	46	19
Tue Apr 28 21:24:54 2020	1588101894	14	32	46	12
Tue Apr 28 21:24:55 2020	1588101895	23	23	46	19
Tue Apr 28 21:24:55 2020	1588101895	23	23	46	20
Tue Apr 28 21:24:55 2020	1588101895	9	38	46	13
Tue Apr 28 21:24:55 2020	1588101895	20	26	47	18
Tue Apr 28 21:24:55 2020	1588101895	23	23	47	20
Tue Apr 28 21:24:55 2020	1588101895	20	27	47	18
Tue Apr 28 21:24:55 2020	1588101895	23	23	47	20
Tue Apr 28 21:24:55 2020	1588101895	23	23	47	20
Tue Apr 28 21:24:55 2020	1588101895	24	23	47	20
Tue Apr 28 21:24:55 2020	1588101895	8	38	47	13
Tue Apr 28 21:24:55 2020	1588101895	20	27	47	18
Tue Apr 28 21:24:55 2020	1588101895	24	23	47	20
Tue Apr 28 21:24:55 2020	1588101895	20	27	47	18
Tue Apr 28 21:24:55 2020	1588101895	8	39	47	13
Tue Apr 28 21:24:55 2020	1588101895	20	27	47	18
Tue Apr 28 21:24:55 2020	1588101895	8	39	47	13
Tue Apr 28 21:24:55 2020	1588101895	20	27	47	18
Tue Apr 28 21:24:55 2020	1588101895	20	28	47	18
Tue Apr 28 21:24:55 2020	1588101895	21	26	48	18
Tue Apr 28 21:24:55 2020	1588101895	20	28	48	18
Tue Apr 28 21:24:55 2020	1588101895	21	27	48	11
Tue Apr 28 21:24:55 2020	1588101895	21	27	48	11
Tue Apr 28 21:24:55 2020	1588101895	21	27	48	11
Tue Apr 28 21:24:54 2020	1588101894	14	34	48	12
Tue Apr 28 21:24:55 2020	1588101895	21	27	48	11
Tue Apr 28 21:24:55 2020	1588101895	21	27	48	11
Tue Apr 28 21:24:55 2020	1588101895	21	27	48	11
Tue Apr 28 21:24:55 2020	1588101895	21	27	48	11
Tue Apr 28 21:24:55 2020	1588101895	21	27	49	11
Tue Apr 28 21:24:55 2020	1588101895	21	28	49	11
Tue Apr 28 21:24:55 2020	1588101895	21	28	49	12
Tue Apr 28 21:24:55 2020	1588101895	21	28	49	11
Tue Apr 28 21:24:55 2020	1588101895	21	28	49	12
Tue Apr 28 21:24:55 2020	1588101895	21	28	49	11
Tue Apr 28 21:24:55 2020	1588101895	21	28	49	12
Tue Apr 28 21:24:54 2020	1588101894	14	35	49	12
Tue Apr 28 21:24:55 2020	1588101895	23	27	49	20
Tue Apr 28 21:24:55 2020	1588101895	21	28	49	12
Tue Apr 28 21:24:55 2020	1588101895	21	28	49	11
Tue Apr 28 21:24:55 2020	1588101895	21	28	49	11
Tue Apr 28 21:24:55 2020	1588101895	20	29	50	26
Tue Apr 28 21:24:55 2020	1588101895	8	41	50	39
Tue Apr 28 21:24:55 2020	1588101895	23	27	50	19
Tue Apr 28 21:24:55 2020	1588101895	21	28	50	11
Tue Apr 28 21:24:55 2020	1588101895	23	27	50	19
Tue Apr 28 21:24:55 2020	1588101895	23	27	50	19
Tue Apr 28 21:24:55 2020	1588101895	23	27	50	19
Tue Apr 28 21:24:55 2020	1588101895	21	28	50	12
Tue Apr 28 21:24:55 2020	1588101895	23	27	50	20
Tue Apr 28 21:24:55 2020	1588101895	21	29	50	12
Tue Apr 28 21:24:55 2020	1588101895	23	27	50	20
Tue Apr 28 21:24:55 2020	1588101895	23	27	50	20
Tue Apr 28 21:24:55 2020	1588101895	23	27	50	20
Tue Apr 28 21:24:55 2020	1588101895	16	34	50	18
Tue Apr 28 21:24:55 2020	1588101895	22	27	50	20
Tue Apr 28 21:24:55 2020	1588101895	23	27	50	20
Tue Apr 28 21:24:55 2020	1588101895	23	27	50	20
Tue Apr 28 21:24:55 2020	1588101895	23	27	50	20
Tue Apr 28 21:24:55 2020	1588101895	21	29	50	11
Tue Apr 28 21:24:55 2020	1588101895	22	27	50	20
Tue Apr 28 21:24:55 2020	1588101895	22	27	50	20
Tue Apr 28 21:24:55 2020	1588101895	23	27	50	20
Tue Apr 28 21:24:55 2020	1588101895	23	27	50	20
Tue Apr 28 21:24:55 2020	1588101895	23	27	50	20
Tue Apr 28 21:24:55 2020	1588101895	23	27	50	20
Tue Apr 28 21:24:55 2020	1588101895	23	27	50	20
Tue Apr 28 21:24:55 2020	1588101895	23	27	50	20
Tue Apr 28 21:24:55 2020	1588101895	16	34	50	18
Tue Apr 28 21:24:55 2020	1588101895	20	29	50	26
Tue Apr 28 21:24:55 2020	1588101895	8	42	50	39
Tue Apr 28 21:24:55 2020	1588101895	22	27	50	20
Tue Apr 28 21:24:55 2020	1588101895	16	34	50	18
Tue Apr 28 21:24:55 2020	1588101895	22	27	50	20
Tue Apr 28 21:24:55 2020	1588101895	21	29	50	11
Tue Apr 28 21:24:55 2020	1588101895	21	29	50	11
Tue Apr 28 21:24:55 2020	1588101895	16	34	50	18
Tue Apr 28 21:24:55 2020	1588101895	21	29	50	12
Tue Apr 28 21:24:55 2020	1588101895	16	34	50	18
Tue Apr 28 21:24:55 2020	1588101895	16	34	50	18
Tue Apr 28 21:24:55 2020	1588101895	20	30	50	26
Tue Apr 28 21:24:55 2020	1588101895	21	29	50	12
Tue Apr 28 21:24:55 2020	1588101895	16	34	50	18
Tue Apr 28 21:24:55 2020	1588101895	8	42	50	39
Tue Apr 28 21:24:55 2020	1588101895	16	34	50	18
Tue Apr 28 21:24:55 2020	1588101895	20	30	50	26
Tue Apr 28 21:24:55 2020	1588101895	20	30	50	26
Tue Apr 28 21:24:55 2020	1588101895	16	34	50	18
Tue Apr 28 21:24:54 2020	1588101894	14	36	50	12
Tue Apr 28 21:24:55 2020	1588101895	17	34	50	18
Tue Apr 28 21:24:54 2020	1588101894	19	32	50	12
Tue Apr 28 21:24:55 2020	1588101895	21	29	50	12
Tue Apr 28 21:24:55 2020	1588101895	20	30	50	26
Tue Apr 28 21:24:55 2020	1588101895	17	34	50	18
Tue Apr 28 21:24:55 2020	1588101895	8	42	50	39
Tue Apr 28 21:24:55 2020	1588101895	20	30	50	26
Tue Apr 28 21:24:55 2020	1588101895	17	34	50	18
Tue Apr 28 21:24:55 2020	1588101895	17	34	50	18
Tue Apr 28 21:24:55 2020	1588101895	20	31	51	26
Tue Apr 28 21:24:55 2020	1588101895	21	29	51	11
Tue Apr 28 21:24:55 2020	1588101895	8	42	51	39
Tue Apr 28 21:24:55 2020	1588101895	20	31	51	26
Tue Apr 28 21:24:55 2020	1588101895	17	34	51	18
Tue Apr 28 21:24:55 2020	1588101895	21	29	51	12
Tue Apr 28 21:24:55 2020	1588101895	17	34	51	18
Tue Apr 28 21:24:55 2020	1588101895	20	31	51	26
Tue Apr 28 21:24:55 2020	1588101895	20	31	51	26
Tue Apr 28 21:24:55 2020	1588101895	8	43	51	39
Tue Apr 28 21:24:55 2020	1588101895	20	31	51	26
Tue Apr 28 21:24:55 2020	1588101895	20	31	51	26
Tue Apr 28 21:24:55 2020	1588101895	19	31	51	26
Tue Apr 28 21:24:55 2020	1588101895	17	34	51	18
Tue Apr 28 21:24:55 2020	1588101895	21	30	51	12
Tue Apr 28 21:24:55 2020	1588101895	8	43	51	39
Tue Apr 28 21:24:55 2020	1588101895	17	33	51	18
Tue Apr 28 21:24:55 2020	1588101895	18	33	51	18
Tue Apr 28 21:24:55 2020	1588101895	21	30	51	12
Tue Apr 28 21:24:55 2020	1588101895	8	43	51	39
Tue Apr 28 21:24:55 2020	1588101895	21	30	51	10
Tue Apr 28 21:24:55 2020	1588101895	18	33	51	18
Tue Apr 28 21:24:55 2020	1588101895	8	43	51	38
Tue Apr 28 21:24:55 2020	1588101895	8	43	51	39
Tue Apr 28 21:24:55 2020	1588101895	8	43	51	39
Tue Apr 28 21:24:55 2020	1588101895	9	43	51	38
Tue Apr 28 21:24:55 2020	1588101895	18	33	51	18
Tue Apr 28 21:24:55 2020	1588101895	18	33	51	18
Tue Apr 28 21:24:55 2020	1588101895	9	43	51	38
Tue Apr 28 21:24:55 2020	1588101895	21	30	51	11
Tue Apr 28 21:24:55 2020	1588101895	9	42	51	38
Tue Apr 28 21:24:55 2020	1588101895	18	33	51	18
Tue Apr 28 21:24:55 2020	1588101895	21	30	51	10
Tue Apr 28 21:24:55 2020	1588101895	21	30	51	12
Tue Apr 28 21:24:55 2020	1588101895	18	33	51	18
Tue Apr 28 21:24:55 2020	1588101895	9	42	51	36
Tue Apr 28 21:24:55 2020	1588101895	10	42	51	36
Tue Apr 28 21:24:55 2020	1588101895	9	42	51	38
Tue Apr 28 21:24:55 2020	1588101895	21	30	51	11
Tue Apr 28 21:24:55 2020	1588101895	9	42	51	37
Tue Apr 28 21:24:55 2020	1588101895	9	42	51	37
Tue Apr 28 21:24:55 2020	1588101895	18	33	51	18
Tue Apr 28 21:24:55 2020	1588101895	9	42	51	38
Tue Apr 28 21:24:55 2020	1588101895	21	30	51	10
Tue Apr 28 21:24:55 2020	1588101895	9	42	51	37
Tue Apr 28 21:24:55 2020	1588101895	9	42	51	37
Tue Apr 28 21:24:55 2020	1588101895	9	42	51	37
Tue Apr 28 21:24:55 2020	1588101895	9	42	51	37
Tue Apr 28 21:24:55 2020	1588101895	18	33	51	18
Tue Apr 28 21:24:54 2020	1588101894	15	37	51	11
Tue Apr 28 21:24:54 2020	1588101894	19	33	51	12
Tue Apr 28 21:24:55 2020	1588101895	21	30	51	12
Tue Apr 28 21:24:55 2020	1588101895	18	33	51	18
Tue Apr 28 21:24:55 2020	1588101895	19	33	51	18
Tue Apr 28 21:24:55 2020	1588101895	19	33	52	18
Tue Apr 28 21:24:54 2020	1588101894	18	33	52	11
Tue Apr 28 21:24:55 2020	1588101895	19	32	52	19
Tue Apr 28 21:24:55 2020	1588101895	19	32	52	19
Tue Apr 28 21:24:55 2020	1588101895	19	32	52	19
Tue Apr 28 21:24:55 2020	1588101895	19	33	52	18
Tue Apr 28 21:24:55 2020	1588101895	19	33	52	18
Tue Apr 28 21:24:55 2020	1588101895	19	33	52	18
Tue Apr 28 21:24:55 2020	1588101895	18	33	52	18
Tue Apr 28 21:24:55 2020	1588101895	19	32	52	19
Tue Apr 28 21:24:55 2020	1588101895	21	31	52	10
Tue Apr 28 21:24:55 2020	1588101895	21	30	52	12
Tue Apr 28 21:24:54 2020	1588101894	18	33	52	11
Tue Apr 28 21:24:55 2020	1588101895	21	31	52	12
Tue Apr 28 21:24:54 2020	1588101894	18	33	52	11
Tue Apr 28 21:24:54 2020	1588101894	18	33	52	12
Tue Apr 28 21:24:55 2020	1588101895	21	31	52	10
Tue Apr 28 21:24:54 2020	1588101894	18	33	52	11
Tue Apr 28 21:24:54 2020	1588101894	19	33	52	12
Tue Apr 28 21:24:54 2020	1588101894	18	33	52	12
Tue Apr 28 21:24:54 2020	1588101894	18	34	52	11
Tue Apr 28 21:24:55 2020	1588101895	21	31	52	11
Tue Apr 28 21:24:54 2020	1588101894	18	33	52	12
Tue Apr 28 21:24:54 2020	1588101894	18	33	52	12
Tue Apr 28 21:24:55 2020	1588101895	21	31	52	12
Tue Apr 28 21:24:55 2020	1588101895	30	22	52	11
Tue Apr 28 21:24:55 2020	1588101895	30	22	52	11
Tue Apr 28 21:24:55 2020	1588101895	30	22	52	11
Tue Apr 28 21:24:54 2020	1588101894	18	34	52	11
Tue Apr 28 21:24:55 2020	1588101895	30	22	52	11
Tue Apr 28 21:24:55 2020	1588101895	21	31	52	11
Tue Apr 28 21:24:55 2020	1588101895	30	22	52	11
Tue Apr 28 21:24:54 2020	1588101894	18	34	52	12
Tue Apr 28 21:24:54 2020	1588101894	18	34	52	11
Tue Apr 28 21:24:55 2020	1588101895	30	23	52	10
Tue Apr 28 21:24:55 2020	1588101895	21	31	52	11
Tue Apr 28 21:24:55 2020	1588101895	15	37	52	34
Tue Apr 28 21:24:55 2020	1588101895	30	22	52	11
Tue Apr 28 21:24:54 2020	1588101894	18	34	52	11
Tue Apr 28 21:24:55 2020	1588101895	21	31	52	11
Tue Apr 28 21:24:54 2020	1588101894	18	34	52	11
Tue Apr 28 21:24:55 2020	1588101895	21	31	52	11
Tue Apr 28 21:24:54 2020	1588101894	18	34	52	11
Tue Apr 28 21:24:54 2020	1588101894	15	38	52	11
Tue Apr 28 21:24:55 2020	1588101895	21	31	52	11
Tue Apr 28 21:24:54 2020	1588101894	18	34	52	11
Tue Apr 28 21:24:55 2020	1588101895	30	23	52	11
Tue Apr 28 21:24:55 2020	1588101895	21	31	52	11
Tue Apr 28 21:24:55 2020	1588101895	21	31	52	11
Tue Apr 28 21:24:55 2020	1588101895	22	30	52	27
Tue Apr 28 21:24:55 2020	1588101895	10	43	52	36
Tue Apr 28 21:24:55 2020	1588101895	21	31	52	11
Tue Apr 28 21:24:54 2020	1588101894	18	34	52	11
Tue Apr 28 21:24:55 2020	1588101895	22	30	52	27
Tue Apr 28 21:24:54 2020	1588101894	18	34	52	12
Tue Apr 28 21:24:55 2020	1588101895	30	23	52	11
Tue Apr 28 21:24:55 2020	1588101895	21	31	52	11
Tue Apr 28 21:24:55 2020	1588101895	15	37	52	34
Tue Apr 28 21:24:55 2020	1588101895	21	31	52	11
Tue Apr 28 21:24:54 2020	1588101894	15	37	52	10
Tue Apr 28 21:24:55 2020	1588101895	22	30	52	27
Tue Apr 28 21:24:55 2020	1588101895	21	32	53	11
Tue Apr 28 21:24:54 2020	1588101894	18	34	53	11
Tue Apr 28 21:24:55 2020	1588101895	30	23	53	11
Tue Apr 28 21:24:55 2020	1588101895	15	38	53	34
Tue Apr 28 21:24:55 2020	1588101895	15	38	53	34
Tue Apr 28 21:24:55 2020	1588101895	15	38	53	34
Tue Apr 28 21:24:55 2020	1588101895	15	38	53	34
Tue Apr 28 21:24:54 2020	1588101894	18	34	53	11
Tue Apr 28 21:24:54 2020	1588101894	35	17	53	13
Tue Apr 28 21:24:54 2020	1588101894	18	34	53	12
Tue Apr 28 21:24:55 2020	1588101895	15	38	53	34
Tue Apr 28 21:24:55 2020	1588101895	22	30	53	27
Tue Apr 28 21:24:54 2020	1588101894	35	17	53	13
Tue Apr 28 21:24:55 2020	1588101895	15	38	53	34
Tue Apr 28 21:24:55 2020	1588101895	30	23	53	11
Tue Apr 28 21:24:55 2020	1588101895	15	37	53	34
Tue Apr 28 21:24:54 2020	1588101894	35	17	53	13
Tue Apr 28 21:24:54 2020	1588101894	35	17	53	13
Tue Apr 28 21:24:55 2020	1588101895	10	43	53	36
Tue Apr 28 21:24:55 2020	1588101895	21	32	53	11
Tue Apr 28 21:24:54 2020	1588101894	18	34	53	12
Tue Apr 28 21:24:54 2020	1588101894	35	17	53	13
Tue Apr 28 21:24:54 2020	1588101894	18	34	53	11
Tue Apr 28 21:24:54 2020	1588101894	18	35	53	11
Tue Apr 28 21:24:54 2020	1588101894	35	17	53	13
Tue Apr 28 21:24:55 2020	1588101895	30	23	53	11
Tue Apr 28 21:24:54 2020	1588101894	35	17	53	13
Tue Apr 28 21:24:54 2020	1588101894	18	34	53	12
Tue Apr 28 21:24:54 2020	1588101894	36	17	53	13
Tue Apr 28 21:24:54 2020	1588101894	18	35	53	11
Tue Apr 28 21:24:54 2020	1588101894	18	35	53	11
Tue Apr 28 21:24:55 2020	1588101895	15	38	53	34
Tue Apr 28 21:24:55 2020	1588101895	21	32	53	10
Tue Apr 28 21:24:54 2020	1588101894	18	35	53	11
Tue Apr 28 21:24:54 2020	1588101894	36	17	53	13
Tue Apr 28 21:24:54 2020	1588101894	36	17	53	13
Tue Apr 28 21:24:55 2020	1588101895	21	32	53	11
Tue Apr 28 21:24:54 2020	1588101894	36	17	53	13
Tue Apr 28 21:24:55 2020	1588101895	21	32	53	10
Tue Apr 28 21:24:54 2020	1588101894	18	35	53	11
Tue Apr 28 21:24:54 2020	1588101894	18	35	53	10
Tue Apr 28 21:24:54 2020	1588101894	18	35	53	12
Tue Apr 28 21:24:54 2020	1588101894	36	17	53	13
Tue Apr 28 21:24:54 2020	1588101894	36	17	53	13
Tue Apr 28 21:24:55 2020	1588101895	15	38	53	34
Tue Apr 28 21:24:55 2020	1588101895	10	43	53	36
Tue Apr 28 21:24:54 2020	1588101894	18	35	53	11
Tue Apr 28 21:24:54 2020	1588101894	36	17	53	13
Tue Apr 28 21:24:54 2020	1588101894	36	17	53	13
Tue Apr 28 21:24:55 2020	1588101895	21	32	53	10
Tue Apr 28 21:24:54 2020	1588101894	36	17	53	14
Tue Apr 28 21:24:54 2020	1588101894	35	18	53	13
Tue Apr 28 21:24:54 2020	1588101894	36	17	53	14
Tue Apr 28 21:24:54 2020	1588101894	18	35	53	12
Tue Apr 28 21:24:54 2020	1588101894	18	35	53	11
Tue Apr 28 21:24:54 2020	1588101894	36	17	53	14
Tue Apr 28 21:24:55 2020	1588101895	15	38	53	34
Tue Apr 28 21:24:54 2020	1588101894	36	17	53	14
Tue Apr 28 21:24:54 2020	1588101894	18	35	53	10
Tue Apr 28 21:24:54 2020	1588101894	35	18	53	13
Tue Apr 28 21:24:54 2020	1588101894	36	17	53	14
Tue Apr 28 21:24:54 2020	1588101894	18	35	53	12
Tue Apr 28 21:24:54 2020	1588101894	36	17	53	14
Tue Apr 28 21:24:55 2020	1588101895	10	44	53	36
Tue Apr 28 21:24:54 2020	1588101894	35	18	53	13
Tue Apr 28 21:24:54 2020	1588101894	35	19	53	13
Tue Apr 28 21:24:54 2020	1588101894	35	19	53	13
Tue Apr 28 21:24:54 2020	1588101894	36	17	53	14
Tue Apr 28 21:24:54 2020	1588101894	35	19	53	13
Tue Apr 28 21:24:54 2020	1588101894	35	19	53	13
Tue Apr 28 21:24:54 2020	1588101894	34	19	53	13
Tue Apr 28 21:24:54 2020	1588101894	34	20	53	13
Tue Apr 28 21:24:54 2020	1588101894	35	19	53	13
Tue Apr 28 21:24:54 2020	1588101894	35	19	53	13
Tue Apr 28 21:24:54 2020	1588101894	36	17	53	14
Tue Apr 28 21:24:54 2020	1588101894	34	20	53	13
Tue Apr 28 21:24:54 2020	1588101894	34	20	53	13
Tue Apr 28 21:24:54 2020	1588101894	34	20	53	13
Tue Apr 28 21:24:54 2020	1588101894	34	19	53	13
Tue Apr 28 21:24:54 2020	1588101894	35	19	53	13
Tue Apr 28 21:24:54 2020	1588101894	34	20	53	13
Tue Apr 28 21:24:54 2020	1588101894	34	19	53	13
