starttime	seconds	ctime	dtime	ttime	wait
Tue Apr 28 21:24:42 2020	1588101882	16	18	33	7
Tue Apr 28 21:24:42 2020	1588101882	16	17	33	8
Tue Apr 28 21:24:43 2020	1588101883	17	17	33	13
Tue Apr 28 21:24:42 2020	1588101882	18	16	33	11
Tue Apr 28 21:24:42 2020	1588101882	14	19	33	18
Tue Apr 28 21:24:42 2020	1588101882	16	18	33	7
Tue Apr 28 21:24:42 2020	1588101882	18	16	33	11
Tue Apr 28 21:24:42 2020	1588101882	16	17	33	10
Tue Apr 28 21:24:42 2020	1588101882	16	18	33	8
Tue Apr 28 21:24:42 2020	1588101882	16	17	33	9
Tue Apr 28 21:24:42 2020	1588101882	17	16	33	10
Tue Apr 28 21:24:42 2020	1588101882	18	16	34	11
Tue Apr 28 21:24:43 2020	1588101883	27	7	34	5
Tue Apr 28 21:24:42 2020	1588101882	18	16	34	11
Tue Apr 28 21:24:42 2020	1588101882	18	16	34	10
Tue Apr 28 21:24:42 2020	1588101882	16	17	34	9
Tue Apr 28 21:24:42 2020	1588101882	18	16	34	11
Tue Apr 28 21:24:42 2020	1588101882	17	16	34	10
Tue Apr 28 21:24:43 2020	1588101883	16	17	34	13
Tue Apr 28 21:24:42 2020	1588101882	14	19	34	18
Tue Apr 28 21:24:43 2020	1588101883	17	17	34	13
Tue Apr 28 21:24:42 2020	1588101882	15	19	34	17
Tue Apr 28 21:24:43 2020	1588101883	16	17	34	13
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	9
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	8
Tue Apr 28 21:24:43 2020	1588101883	27	7	34	5
Tue Apr 28 21:24:42 2020	1588101882	14	19	34	18
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	9
Tue Apr 28 21:24:42 2020	1588101882	18	16	34	11
Tue Apr 28 21:24:42 2020	1588101882	16	17	34	10
Tue Apr 28 21:24:42 2020	1588101882	18	16	34	11
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	9
Tue Apr 28 21:24:42 2020	1588101882	18	16	34	11
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	9
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	9
Tue Apr 28 21:24:42 2020	1588101882	18	16	34	11
Tue Apr 28 21:24:43 2020	1588101883	27	7	34	5
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	10
Tue Apr 28 21:24:43 2020	1588101883	16	17	34	13
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	8
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	9
Tue Apr 28 21:24:42 2020	1588101882	18	16	34	11
Tue Apr 28 21:24:42 2020	1588101882	14	19	34	18
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	10
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	9
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	9
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	10
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	9
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	10
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	7
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	10
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	9
Tue Apr 28 21:24:43 2020	1588101883	16	17	34	13
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	10
Tue Apr 28 21:24:42 2020	1588101882	18	16	34	11
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	10
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	8
Tue Apr 28 21:24:42 2020	1588101882	17	16	34	11
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	10
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	8
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	10
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	8
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	9
Tue Apr 28 21:24:42 2020	1588101882	18	16	34	11
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	10
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	10
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	9
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	8
Tue Apr 28 21:24:42 2020	1588101882	17	16	34	10
Tue Apr 28 21:24:42 2020	1588101882	15	19	34	18
Tue Apr 28 21:24:43 2020	1588101883	16	18	34	12
Tue Apr 28 21:24:43 2020	1588101883	16	18	34	12
Tue Apr 28 21:24:43 2020	1588101883	16	18	34	13
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	9
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	8
Tue Apr 28 21:24:43 2020	1588101883	5	29	34	14
Tue Apr 28 21:24:42 2020	1588101882	15	18	34	16
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	10
Tue Apr 28 21:24:42 2020	1588101882	18	16	34	11
Tue Apr 28 21:24:43 2020	1588101883	16	17	34	13
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	8
Tue Apr 28 21:24:43 2020	1588101883	17	17	34	13
Tue Apr 28 21:24:43 2020	1588101883	16	18	34	12
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	8
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	8
Tue Apr 28 21:24:43 2020	1588101883	16	18	34	12
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	10
Tue Apr 28 21:24:43 2020	1588101883	16	18	34	12
Tue Apr 28 21:24:42 2020	1588101882	18	16	34	11
Tue Apr 28 21:24:43 2020	1588101883	16	18	34	13
Tue Apr 28 21:24:42 2020	1588101882	15	19	34	18
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	8
Tue Apr 28 21:24:43 2020	1588101883	16	18	34	12
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	15
Tue Apr 28 21:24:42 2020	1588101882	18	16	34	11
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	16
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	15
Tue Apr 28 21:24:43 2020	1588101883	16	18	34	12
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	10
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	16
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	10
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	7
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	8
Tue Apr 28 21:24:43 2020	1588101883	16	18	34	13
Tue Apr 28 21:24:42 2020	1588101882	15	19	34	18
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	8
Tue Apr 28 21:24:42 2020	1588101882	18	17	34	11
Tue Apr 28 21:24:42 2020	1588101882	18	17	34	11
Tue Apr 28 21:24:42 2020	1588101882	17	17	34	11
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	7
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	15
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	10
Tue Apr 28 21:24:42 2020	1588101882	18	16	34	11
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	8
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	8
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	8
Tue Apr 28 21:24:42 2020	1588101882	16	19	34	7
Tue Apr 28 21:24:42 2020	1588101882	18	17	34	11
Tue Apr 28 21:24:42 2020	1588101882	18	17	34	11
Tue Apr 28 21:24:42 2020	1588101882	18	17	34	11
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	8
Tue Apr 28 21:24:43 2020	1588101883	16	18	34	13
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	15
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	8
Tue Apr 28 21:24:42 2020	1588101882	15	19	34	18
Tue Apr 28 21:24:42 2020	1588101882	18	17	34	11
Tue Apr 28 21:24:42 2020	1588101882	16	19	34	7
Tue Apr 28 21:24:43 2020	1588101883	16	18	34	13
Tue Apr 28 21:24:42 2020	1588101882	18	17	34	11
Tue Apr 28 21:24:42 2020	1588101882	18	17	34	11
Tue Apr 28 21:24:42 2020	1588101882	18	17	34	11
Tue Apr 28 21:24:42 2020	1588101882	16	19	34	8
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	10
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	10
Tue Apr 28 21:24:42 2020	1588101882	16	19	34	8
Tue Apr 28 21:24:42 2020	1588101882	16	18	34	8
Tue Apr 28 21:24:42 2020	1588101882	18	17	34	11
Tue Apr 28 21:24:43 2020	1588101883	16	18	34	13
Tue Apr 28 21:24:42 2020	1588101882	15	19	34	18
Tue Apr 28 21:24:43 2020	1588101883	9	26	34	14
Tue Apr 28 21:24:42 2020	1588101882	16	19	34	8
Tue Apr 28 21:24:42 2020	1588101882	16	19	34	8
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	11
Tue Apr 28 21:24:43 2020	1588101883	16	18	35	13
Tue Apr 28 21:24:42 2020	1588101882	16	19	35	7
Tue Apr 28 21:24:43 2020	1588101883	16	18	35	13
Tue Apr 28 21:24:42 2020	1588101882	20	14	35	12
Tue Apr 28 21:24:42 2020	1588101882	16	18	35	10
Tue Apr 28 21:24:42 2020	1588101882	16	19	35	8
Tue Apr 28 21:24:42 2020	1588101882	15	19	35	18
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	11
Tue Apr 28 21:24:42 2020	1588101882	17	17	35	14
Tue Apr 28 21:24:42 2020	1588101882	16	19	35	7
Tue Apr 28 21:24:42 2020	1588101882	16	19	35	8
Tue Apr 28 21:24:42 2020	1588101882	17	17	35	14
Tue Apr 28 21:24:43 2020	1588101883	5	29	35	14
Tue Apr 28 21:24:42 2020	1588101882	17	17	35	14
Tue Apr 28 21:24:43 2020	1588101883	16	18	35	13
Tue Apr 28 21:24:42 2020	1588101882	20	14	35	12
Tue Apr 28 21:24:43 2020	1588101883	16	18	35	13
Tue Apr 28 21:24:42 2020	1588101882	17	18	35	12
Tue Apr 28 21:24:42 2020	1588101882	16	19	35	10
Tue Apr 28 21:24:42 2020	1588101882	17	17	35	14
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	11
Tue Apr 28 21:24:42 2020	1588101882	21	14	35	12
Tue Apr 28 21:24:42 2020	1588101882	15	20	35	18
Tue Apr 28 21:24:42 2020	1588101882	17	18	35	12
Tue Apr 28 21:24:42 2020	1588101882	20	14	35	11
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	14
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	14
Tue Apr 28 21:24:43 2020	1588101883	27	8	35	7
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	14
Tue Apr 28 21:24:42 2020	1588101882	17	18	35	12
Tue Apr 28 21:24:43 2020	1588101883	16	18	35	13
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	14
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	14
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	14
Tue Apr 28 21:24:42 2020	1588101882	17	18	35	12
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	14
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	11
Tue Apr 28 21:24:42 2020	1588101882	20	14	35	12
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	14
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	14
Tue Apr 28 21:24:42 2020	1588101882	16	19	35	10
Tue Apr 28 21:24:42 2020	1588101882	21	14	35	12
Tue Apr 28 21:24:43 2020	1588101883	16	18	35	13
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	11
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	14
Tue Apr 28 21:24:42 2020	1588101882	15	20	35	18
Tue Apr 28 21:24:43 2020	1588101883	27	8	35	7
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	14
Tue Apr 28 21:24:43 2020	1588101883	16	18	35	13
Tue Apr 28 21:24:43 2020	1588101883	16	19	35	13
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	14
Tue Apr 28 21:24:42 2020	1588101882	16	19	35	10
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	14
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	11
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	14
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	14
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	14
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	14
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	14
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	14
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	14
Tue Apr 28 21:24:42 2020	1588101882	16	19	35	10
Tue Apr 28 21:24:42 2020	1588101882	21	14	35	12
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	11
Tue Apr 28 21:24:43 2020	1588101883	16	19	35	13
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	14
Tue Apr 28 21:24:43 2020	1588101883	27	8	35	7
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	14
Tue Apr 28 21:24:43 2020	1588101883	16	19	35	13
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	14
Tue Apr 28 21:24:42 2020	1588101882	16	19	35	10
Tue Apr 28 21:24:42 2020	1588101882	18	18	35	11
Tue Apr 28 21:24:42 2020	1588101882	18	18	35	11
Tue Apr 28 21:24:42 2020	1588101882	21	14	35	12
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	14
Tue Apr 28 21:24:43 2020	1588101883	27	8	35	7
Tue Apr 28 21:24:43 2020	1588101883	16	19	35	13
Tue Apr 28 21:24:42 2020	1588101882	18	18	35	11
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	14
Tue Apr 28 21:24:43 2020	1588101883	16	19	35	13
Tue Apr 28 21:24:42 2020	1588101882	16	19	35	10
Tue Apr 28 21:24:42 2020	1588101882	18	17	35	14
Tue Apr 28 21:24:42 2020	1588101882	19	17	35	14
Tue Apr 28 21:24:43 2020	1588101883	16	19	35	13
Tue Apr 28 21:24:42 2020	1588101882	21	14	35	13
Tue Apr 28 21:24:42 2020	1588101882	18	18	35	11
Tue Apr 28 21:24:42 2020	1588101882	19	17	35	15
Tue Apr 28 21:24:43 2020	1588101883	28	8	35	7
Tue Apr 28 21:24:42 2020	1588101882	19	17	35	15
Tue Apr 28 21:24:42 2020	1588101882	19	17	35	15
Tue Apr 28 21:24:43 2020	1588101883	16	19	35	13
Tue Apr 28 21:24:42 2020	1588101882	19	17	35	15
Tue Apr 28 21:24:43 2020	1588101883	16	19	35	13
Tue Apr 28 21:24:42 2020	1588101882	16	19	35	10
Tue Apr 28 21:24:42 2020	1588101882	17	18	35	11
Tue Apr 28 21:24:42 2020	1588101882	21	14	35	13
Tue Apr 28 21:24:42 2020	1588101882	19	17	35	15
Tue Apr 28 21:24:42 2020	1588101882	19	17	35	15
Tue Apr 28 21:24:43 2020	1588101883	16	19	35	13
Tue Apr 28 21:24:42 2020	1588101882	19	17	35	15
Tue Apr 28 21:24:43 2020	1588101883	16	19	35	13
Tue Apr 28 21:24:43 2020	1588101883	28	8	35	7
Tue Apr 28 21:24:42 2020	1588101882	16	19	35	9
Tue Apr 28 21:24:43 2020	1588101883	16	19	35	13
Tue Apr 28 21:24:42 2020	1588101882	21	14	35	13
Tue Apr 28 21:24:42 2020	1588101882	19	17	35	15
Tue Apr 28 21:24:43 2020	1588101883	16	19	35	13
Tue Apr 28 21:24:43 2020	1588101883	16	19	35	12
Tue Apr 28 21:24:43 2020	1588101883	16	19	36	12
Tue Apr 28 21:24:42 2020	1588101882	19	17	36	15
Tue Apr 28 21:24:43 2020	1588101883	16	19	36	12
Tue Apr 28 21:24:43 2020	1588101883	16	19	36	12
Tue Apr 28 21:24:42 2020	1588101882	21	14	36	13
Tue Apr 28 21:24:42 2020	1588101882	19	17	36	15
Tue Apr 28 21:24:43 2020	1588101883	16	19	36	12
Tue Apr 28 21:24:43 2020	1588101883	16	19	36	12
Tue Apr 28 21:24:43 2020	1588101883	16	19	36	13
Tue Apr 28 21:24:42 2020	1588101882	19	17	36	15
Tue Apr 28 21:24:43 2020	1588101883	16	19	36	12
Tue Apr 28 21:24:43 2020	1588101883	28	8	36	7
Tue Apr 28 21:24:43 2020	1588101883	16	19	36	12
Tue Apr 28 21:24:42 2020	1588101882	17	18	36	14
Tue Apr 28 21:24:42 2020	1588101882	19	17	36	15
Tue Apr 28 21:24:43 2020	1588101883	16	19	36	12
Tue Apr 28 21:24:42 2020	1588101882	21	14	36	13
Tue Apr 28 21:24:43 2020	1588101883	16	19	36	13
Tue Apr 28 21:24:43 2020	1588101883	16	19	36	13
Tue Apr 28 21:24:42 2020	1588101882	16	20	36	9
Tue Apr 28 21:24:42 2020	1588101882	19	17	36	15
Tue Apr 28 21:24:42 2020	1588101882	19	17	36	15
Tue Apr 28 21:24:42 2020	1588101882	19	17	36	15
Tue Apr 28 21:24:42 2020	1588101882	16	20	36	9
Tue Apr 28 21:24:42 2020	1588101882	19	17	36	15
Tue Apr 28 21:24:42 2020	1588101882	21	14	36	13
Tue Apr 28 21:24:42 2020	1588101882	19	17	36	15
Tue Apr 28 21:24:43 2020	1588101883	28	8	36	7
Tue Apr 28 21:24:42 2020	1588101882	19	17	36	15
Tue Apr 28 21:24:42 2020	1588101882	16	20	36	9
Tue Apr 28 21:24:42 2020	1588101882	19	16	36	15
Tue Apr 28 21:24:43 2020	1588101883	16	19	36	13
Tue Apr 28 21:24:42 2020	1588101882	19	17	36	15
Tue Apr 28 21:24:42 2020	1588101882	19	17	36	15
Tue Apr 28 21:24:42 2020	1588101882	19	17	36	15
Tue Apr 28 21:24:42 2020	1588101882	19	17	36	15
Tue Apr 28 21:24:42 2020	1588101882	16	20	36	9
Tue Apr 28 21:24:42 2020	1588101882	19	16	36	15
Tue Apr 28 21:24:43 2020	1588101883	28	8	36	7
Tue Apr 28 21:24:42 2020	1588101882	16	20	36	9
Tue Apr 28 21:24:42 2020	1588101882	17	19	36	14
Tue Apr 28 21:24:42 2020	1588101882	16	20	36	9
